closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,window high,window low,window mean,window segment,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),merge between a window and a cluster,index
,,,,,,[0.74595355 0.74208304 0.83673469 0.89303308 0.91168191 0.79521464],[0.64356087 0.6372273  0.72836031 0.79099226 0.78782548 0.70056298],[0.69475721 0.68965517 0.7825475  0.84201267 0.84975369 0.74788881],9,-1,7,,,,,,,,,,,88
[0.75017593 0.74208304 0.83673469 0.89303308 0.91168191 0.79521464],[0.64356087 0.6372273  0.72836031 0.79099226 0.78043631 0.70056298],[0.6968684  0.68965517 0.7825475  0.84201267 0.84605911 0.74788881],-1.0,7.0,9.0,[0.48979592 0.47321429 0.53342716 0.57635468 0.58409571 0.5270936 ],[0.27304715 0.29908515 0.38531404 0.39971851 0.40605208 0.34127595],[0.38142153 0.38614972 0.4593706  0.48803659 0.49507389 0.43418477],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.75017593 0.68754398 0.79873329 0.83040113 0.85010556 0.78184377],[0.69950739 0.67417312 0.76495426 0.82899367 0.78043631 0.72061928],[0.72484166 0.68085855 0.78184377 0.8296974  0.81527094 0.75123153],-1.0,7.0,False,True,[],[],False,89
,,,,,,[0.56278726 0.56153856 0.63936255 0.70584096 0.71007433 0.62201465],[0.38524806 0.37425229 0.50620162 0.52797326 0.52753343 0.46762843],[0.47401766 0.46789542 0.57278208 0.61690711 0.61880388 0.54482154],6,-1,2,,,,,,,,,,,89
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,89
,,,,,,[0.69528501 0.68824771 0.79239972 0.83391977 0.83180859 0.73328642],[0.52638987 0.55594652 0.60168895 0.63757917 0.62139338 0.57353976],[0.61083744 0.62209711 0.69704433 0.73574947 0.72660099 0.65341309],8,-1,6,,,,,,,,,,,89
,,,,,,[0.75017593 0.74208304 0.83673469 0.89303308 0.91168191 0.79521464],[0.64356087 0.6372273  0.72836031 0.79099226 0.78043631 0.70056298],[0.6968684  0.68965517 0.7825475  0.84201267 0.84605911 0.74788881],9,-1,7,,,,,,,,,,,89
[0.75017593 0.74208304 0.83673469 0.89303308 0.91168191 0.79521464],[0.64356087 0.6372273  0.6713582  0.69598874 0.72624912 0.68824771],[0.6968684  0.68965517 0.75404645 0.79451091 0.81896552 0.74173118],-1.0,7.0,9.0,[0.48979592 0.47321429 0.53342716 0.57635468 0.58409571 0.5270936 ],[0.27304715 0.29908515 0.38531404 0.39971851 0.40605208 0.34127595],[0.38142153 0.38614972 0.4593706  0.48803659 0.49507389 0.43418477],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.75017593 0.71921182 0.8226601  0.86980999 0.87403237 0.7895848 ],[0.67628431 0.66995074 0.6713582  0.69598874 0.72624912 0.68824771],[0.71323012 0.69458128 0.74700915 0.78289937 0.80014075 0.73891626],-1.0,8.0,False,True,[],[],False,90
,,,,,,[0.56278726 0.56153856 0.63936255 0.70584096 0.71007433 0.62201465],[0.38524806 0.37425229 0.50620162 0.52797326 0.52753343 0.46762843],[0.47401766 0.46789542 0.57278208 0.61690711 0.61880388 0.54482154],6,-1,2,,,,,,,,,,,90
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,90
,,,,,,[0.69528501 0.68824771 0.79239972 0.83391977 0.83180859 0.73328642],[0.52638987 0.55594652 0.60168895 0.63757917 0.62139338 0.57353976],[0.61083744 0.62209711 0.69704433 0.73574947 0.72660099 0.65341309],8,-1,6,,,,,,,,,,,90
,,,,,,[0.75017593 0.74208304 0.83673469 0.89303308 0.91168191 0.79521464],[0.64356087 0.6372273  0.6713582  0.69598874 0.72624912 0.68824771],[0.6968684  0.68965517 0.75404645 0.79451091 0.81896552 0.74173118],9,-1,7,,,,,,,,,,,90
[0.75017593 0.74208304 0.83673469 0.89303308 0.91168191 0.79521464],[0.64356087 0.6372273  0.6713582  0.69598874 0.72624912 0.68824771],[0.6968684  0.68965517 0.75404645 0.79451091 0.81896552 0.74173118],-1.0,7.0,9.0,[0.48979592 0.47321429 0.53342716 0.57635468 0.58409571 0.5270936 ],[0.27304715 0.29908515 0.38531404 0.39971851 0.40605208 0.34127595],[0.38142153 0.38614972 0.4593706  0.48803659 0.49507389 0.43418477],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.71569317 0.76425053 0.8346235  0.91836735 0.92258973 0.79099226],[0.68261787 0.66220971 0.79943702 0.8817734  0.88036594 0.76495426],[0.69915552 0.71323012 0.81703026 0.90007037 0.90147783 0.77797326],-1.0,8.0,False,False,[],[],True,91
,,,,,,[0.56278726 0.56153856 0.63936255 0.70584096 0.71007433 0.62201465],[0.38524806 0.37425229 0.50620162 0.52797326 0.52753343 0.46762843],[0.47401766 0.46789542 0.57278208 0.61690711 0.61880388 0.54482154],6,-1,2,,,,,,,,,,,91
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,91
,,,,,,[0.69528501 0.68824771 0.79239972 0.83391977 0.83180859 0.73328642],[0.52638987 0.55594652 0.60168895 0.63757917 0.62139338 0.57353976],[0.61083744 0.62209711 0.69704433 0.73574947 0.72660099 0.65341309],8,-1,6,,,,,,,,,,,91
,,,,,,[0.73293455 0.75316678 0.8356791  0.90570021 0.91713582 0.79310345],[0.66308937 0.64971851 0.73539761 0.78888107 0.80330753 0.72660099],[0.69801196 0.70144265 0.78553835 0.84729064 0.86022167 0.75985222],9,-1,7,,,,,,,,,,,91
[0.77339901 0.75580577 0.84236453 0.90570021 0.91713582 0.79310345],[0.66308937 0.64971851 0.67769177 0.78888107 0.76917664 0.72660099],[0.71824419 0.70276214 0.76002815 0.84729064 0.84315623 0.75985222],-1.0,7.0,9.0,[0.48979592 0.47321429 0.53342716 0.57635468 0.58409571 0.5270936 ],[0.27304715 0.29908515 0.38531404 0.39971851 0.40605208 0.34127595],[0.38142153 0.38614972 0.4593706  0.48803659 0.49507389 0.43418477],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.77339901 0.75580577 0.84236453 0.86910626 0.86558761 0.78325123],[0.67346939 0.66713582 0.67769177 0.79732583 0.76917664 0.73399015],[0.7234342  0.7114708  0.76002815 0.83321605 0.81738213 0.75862069],-1.0,8.0,False,True,[],[],False,92
,,,,,,[0.56278726 0.56153856 0.63936255 0.70584096 0.71007433 0.62201465],[0.38524806 0.37425229 0.50620162 0.52797326 0.52753343 0.46762843],[0.47401766 0.46789542 0.57278208 0.61690711 0.61880388 0.54482154],6,-1,2,,,,,,,,,,,92
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,92
,,,,,,[0.69528501 0.68824771 0.79239972 0.83391977 0.83180859 0.73328642],[0.52638987 0.55594652 0.60168895 0.63757917 0.62139338 0.57353976],[0.61083744 0.62209711 0.69704433 0.73574947 0.72660099 0.65341309],8,-1,6,,,,,,,,,,,92
,,,,,,[0.77339901 0.75580577 0.84236453 0.90570021 0.91713582 0.79310345],[0.66308937 0.64971851 0.67769177 0.78888107 0.76917664 0.72660099],[0.71824419 0.70276214 0.76002815 0.84729064 0.84315623 0.75985222],9,-1,7,,,,,,,,,,,92
[0.77480647 0.75580577 0.84236453 0.90570021 0.91713582 0.80928923],[0.61435609 0.64461647 0.67769177 0.78888107 0.76917664 0.70584096],[0.69458128 0.70021112 0.76002815 0.84729064 0.84315623 0.7575651 ],-1.0,7.0,9.0,[0.48979592 0.47321429 0.53342716 0.57635468 0.58409571 0.5270936 ],[0.27304715 0.29908515 0.38531404 0.39971851 0.40605208 0.34127595],[0.38142153 0.38614972 0.4593706  0.48803659 0.49507389 0.43418477],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.77480647 0.73821253 0.80647431 0.86418015 0.87825475 0.80928923],[0.61435609 0.64461647 0.74384236 0.82125264 0.80084448 0.70584096],[0.69458128 0.6914145  0.77515834 0.8427164  0.83954961 0.7575651 ],-1.0,8.0,False,True,[],[],False,93
,,,,,,[0.56278726 0.56153856 0.63936255 0.70584096 0.71007433 0.62201465],[0.38524806 0.37425229 0.50620162 0.52797326 0.52753343 0.46762843],[0.47401766 0.46789542 0.57278208 0.61690711 0.61880388 0.54482154],6,-1,2,,,,,,,,,,,93
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,93
,,,,,,[0.69528501 0.68824771 0.79239972 0.83391977 0.83180859 0.73328642],[0.52638987 0.55594652 0.60168895 0.63757917 0.62139338 0.57353976],[0.61083744 0.62209711 0.69704433 0.73574947 0.72660099 0.65341309],8,-1,6,,,,,,,,,,,93
,,,,,,[0.77480647 0.75580577 0.84236453 0.90570021 0.91713582 0.80928923],[0.61435609 0.64461647 0.67769177 0.78888107 0.76917664 0.70584096],[0.69458128 0.70021112 0.76002815 0.84729064 0.84315623 0.7575651 ],9,-1,7,,,,,,,,,,,93
[0.77480647 0.75580577 0.84236453 0.90570021 0.91713582 0.80928923],[0.61435609 0.62702322 0.67769177 0.78888107 0.76565799 0.70584096],[0.69458128 0.6914145  0.76002815 0.84729064 0.8413969  0.7575651 ],-1.0,7.0,9.0,[0.48979592 0.47321429 0.53342716 0.57635468 0.58409571 0.5270936 ],[0.27304715 0.29908515 0.38531404 0.39971851 0.40605208 0.34127595],[0.38142153 0.38614972 0.4593706  0.48803659 0.49507389 0.43418477],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.70654469 0.69669247 0.82828994 0.89444053 0.86558761 0.75228712],[0.65306122 0.62702322 0.75369458 0.81491907 0.76565799 0.70935961],[0.67980296 0.66185785 0.79099226 0.8546798  0.8156228  0.73082336],-1.0,8.0,False,True,[],[],False,94
,,,,,,[0.56278726 0.56153856 0.63936255 0.70584096 0.71007433 0.62201465],[0.38524806 0.37425229 0.50620162 0.52797326 0.52753343 0.46762843],[0.47401766 0.46789542 0.57278208 0.61690711 0.61880388 0.54482154],6,-1,2,,,,,,,,,,,94
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,94
,,,,,,[0.69528501 0.68824771 0.79239972 0.83391977 0.83180859 0.73328642],[0.52638987 0.55594652 0.60168895 0.63757917 0.62139338 0.57353976],[0.61083744 0.62209711 0.69704433 0.73574947 0.72660099 0.65341309],8,-1,6,,,,,,,,,,,94
,,,,,,[0.77480647 0.75580577 0.84236453 0.90570021 0.91713582 0.80928923],[0.61435609 0.62702322 0.67769177 0.78888107 0.76565799 0.70584096],[0.69458128 0.6914145  0.76002815 0.84729064 0.8413969  0.7575651 ],9,-1,7,,,,,,,,,,,94
[0.77480647 0.75580577 0.84236453 0.90570021 0.91713582 0.80928923],[0.61435609 0.62702322 0.67769177 0.78888107 0.76565799 0.69669247],[0.69458128 0.6914145  0.76002815 0.84729064 0.8413969  0.75299085],-1.0,7.0,9.0,[0.48979592 0.47321429 0.53342716 0.57635468 0.58409571 0.5270936 ],[0.27304715 0.29908515 0.38531404 0.39971851 0.40605208 0.34127595],[0.38142153 0.38614972 0.4593706  0.48803659 0.49507389 0.43418477],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.7424349  0.75087966 0.79732583 0.84940183 0.8296974  0.77691766],[0.66924701 0.68754398 0.75299085 0.7966221  0.79943702 0.69669247],[0.70584096 0.71921182 0.77515834 0.82301196 0.81456721 0.73680507],-1.0,8.0,False,True,[],[],False,95
,,,,,,[0.56278726 0.56153856 0.63936255 0.70584096 0.71007433 0.62201465],[0.38524806 0.37425229 0.50620162 0.52797326 0.52753343 0.46762843],[0.47401766 0.46789542 0.57278208 0.61690711 0.61880388 0.54482154],6,-1,2,,,,,,,,,,,95
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,95
,,,,,,[0.69528501 0.68824771 0.79239972 0.83391977 0.83180859 0.73328642],[0.52638987 0.55594652 0.60168895 0.63757917 0.62139338 0.57353976],[0.61083744 0.62209711 0.69704433 0.73574947 0.72660099 0.65341309],8,-1,6,,,,,,,,,,,95
,,,,,,[0.77480647 0.75580577 0.84236453 0.90570021 0.91713582 0.80928923],[0.61435609 0.62702322 0.67769177 0.78888107 0.76565799 0.69669247],[0.69458128 0.6914145  0.76002815 0.84729064 0.8413969  0.75299085],9,-1,7,,,,,,,,,,,95
[0.77480647 0.75580577 0.84236453 0.90570021 0.91713582 0.80928923],[0.6122449  0.62209711 0.67769177 0.75369458 0.76213934 0.69669247],[0.69352569 0.68895144 0.76002815 0.8296974  0.83963758 0.75299085],-1.0,7.0,9.0,[0.48979592 0.47321429 0.53342716 0.57635468 0.58409571 0.5270936 ],[0.27304715 0.29908515 0.38531404 0.39971851 0.40605208 0.34127595],[0.38142153 0.38614972 0.4593706  0.48803659 0.49507389 0.43418477],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.71991555 0.71358198 0.7966221  0.85714286 0.83321605 0.76284307],[0.6122449  0.62209711 0.72976777 0.75369458 0.76213934 0.70795215],[0.66608023 0.66783955 0.76319493 0.80541872 0.79767769 0.73539761],-1.0,8.0,False,True,[],[],False,96
,,,,,,[0.56278726 0.56153856 0.63936255 0.70584096 0.71007433 0.62201465],[0.38524806 0.37425229 0.50620162 0.52797326 0.52753343 0.46762843],[0.47401766 0.46789542 0.57278208 0.61690711 0.61880388 0.54482154],6,-1,2,,,,,,,,,,,96
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,96
,,,,,,[0.69528501 0.68824771 0.79239972 0.83391977 0.83180859 0.73328642],[0.52638987 0.55594652 0.60168895 0.63757917 0.62139338 0.57353976],[0.61083744 0.62209711 0.69704433 0.73574947 0.72660099 0.65341309],8,-1,6,,,,,,,,,,,96
,,,,,,[0.77480647 0.75580577 0.84236453 0.90570021 0.91713582 0.80928923],[0.6122449  0.62209711 0.67769177 0.75369458 0.76213934 0.69669247],[0.69352569 0.68895144 0.76002815 0.8296974  0.83963758 0.75299085],9,-1,7,,,,,,,,,,,96
[0.77480647 0.75580577 0.84236453 0.90570021 0.91713582 0.80928923],[0.6122449  0.62209711 0.67769177 0.75369458 0.76213934 0.69669247],[0.69352569 0.68895144 0.76002815 0.8296974  0.83963758 0.75299085],-1.0,7.0,9.0,[0.48979592 0.47321429 0.53342716 0.57635468 0.58409571 0.5270936 ],[0.27304715 0.29908515 0.38531404 0.39971851 0.40605208 0.34127595],[0.38142153 0.38614972 0.4593706  0.48803659 0.49507389 0.43418477],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.73399015 0.70795215 0.78747361 0.80506685 0.78606615 0.74876847],[0.66291344 0.6192822  0.71006334 0.73258269 0.72976777 0.70584096],[0.69845179 0.66361717 0.74876847 0.76882477 0.75791696 0.72730471],-1.0,8.0,False,False,[8],[],False,97
,,,,,,[0.56278726 0.56153856 0.63936255 0.70584096 0.71007433 0.62201465],[0.38524806 0.37425229 0.50620162 0.52797326 0.52753343 0.46762843],[0.47401766 0.46789542 0.57278208 0.61690711 0.61880388 0.54482154],6,-1,2,,,,,,,,,,,97
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,97
,,,,,,[0.72484166 0.71006334 0.80365939 0.84465165 0.84170479 0.75615764],[0.58198452 0.58831809 0.64778325 0.6903589  0.68367347 0.63740324],[0.65341309 0.64919071 0.72572132 0.76750528 0.76268913 0.69678044],9,-1,7,,,,,,,,,,,97
[0.72484166 0.71006334 0.83180859 0.88951443 0.84377199 0.75615764],[0.58198452 0.58831809 0.64778325 0.6903589  0.68367347 0.63740324],[0.65341309 0.64919071 0.73979592 0.78993666 0.76372273 0.69678044],-1.0,7.0,9.0,[0.48979592 0.47321429 0.53342716 0.57635468 0.58409571 0.5270936 ],[0.27304715 0.29908515 0.38531404 0.39971851 0.40605208 0.34127595],[0.38142153 0.38614972 0.4593706  0.48803659 0.49507389 0.43418477],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.72061928 0.70232231 0.83180859 0.88951443 0.84377199 0.75299085],[0.65869106 0.65446868 0.68543279 0.7114708  0.68684025 0.66713582],[0.68965517 0.6783955  0.75862069 0.80049261 0.76530612 0.71006334],-1.0,8.0,False,True,[],[],False,98
,,,,,,[0.56278726 0.56153856 0.63936255 0.70584096 0.71007433 0.62201465],[0.38524806 0.37425229 0.50620162 0.52797326 0.52753343 0.46762843],[0.47401766 0.46789542 0.57278208 0.61690711 0.61880388 0.54482154],6,-1,2,,,,,,,,,,,98
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,98
,,,,,,[0.72484166 0.71006334 0.83180859 0.88951443 0.84377199 0.75615764],[0.58198452 0.58831809 0.64778325 0.6903589  0.68367347 0.63740324],[0.65341309 0.64919071 0.73979592 0.78993666 0.76372273 0.69678044],9,-1,7,,,,,,,,,,,98
[0.72484166 0.71006334 0.83180859 0.88951443 0.84377199 0.75615764],[0.58198452 0.58831809 0.64778325 0.6903589  0.68367347 0.63740324],[0.65341309 0.64919071 0.73979592 0.78993666 0.76372273 0.69678044],-1.0,7.0,9.0,[0.48979592 0.47321429 0.53342716 0.57635468 0.58409571 0.5270936 ],[0.27304715 0.29908515 0.38531404 0.39971851 0.40605208 0.34127595],[0.38142153 0.38614972 0.4593706  0.48803659 0.49507389 0.43418477],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.67909923 0.67487685 0.72132301 0.75580577 0.72413793 0.68050669],[0.58339198 0.59887403 0.68261787 0.6973962  0.69106263 0.6052076 ],[0.6312456  0.63687544 0.70197044 0.72660099 0.70760028 0.64285714],-1.0,8.0,False,False,[],[],True,99
,,,,,,[0.56278726 0.56153856 0.63936255 0.70584096 0.71007433 0.62201465],[0.38524806 0.37425229 0.50620162 0.52797326 0.52753343 0.46762843],[0.47401766 0.46789542 0.57278208 0.61690711 0.61880388 0.54482154],6,-1,2,,,,,,,,,,,99
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,99
