closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,window high,window low,window mean,window segment,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),merge a cluster with a window,merge a window with a cluster,index
[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[1.         0.30738902 0.02591998 0.12142231 0.3520736  0.44085864],[0.32885514 0.24335572 0.0244597  0.03380549 0.17472255 0.14215829],[0.66442757 0.27537237 0.02518984 0.0776139  0.26339807 0.29150847],-1.0,9.0,False,True,[],[],False,False,185
[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.67713201 0.38850759 0.11309871 0.40303738 0.29096086 0.24649533],[0.33403914 0.19458236 0.02431367 0.12229848 0.16296729 0.16705607],[0.50558557 0.29154498 0.06870619 0.26266793 0.22696408 0.2067757 ],-1.0,9.0,False,True,[],[],False,False,186
[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.39668516 0.3171729  0.02767231 0.19348715 0.34827687 0.40734521],[0.28986565 0.28212617 0.02475175 0.16734813 0.29439252 0.15909755],[0.34327541 0.29964953 0.02621203 0.18041764 0.3213347  0.28322138],-1.0,9.0,False,False,[],[],False,True,187
[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.86623832 0.28212617 0.02767231 0.19348715 0.34827687 0.15909755],[0.25890771 0.18545561 0.02533586 0.09199766 0.05169393 0.07308703],[0.56257301 0.23379089 0.02650409 0.14274241 0.1999854  0.11609229],-1.0,10.0,False,False,[],[],False,True,188
[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.53453563 0.61061624 0.04694801 0.13054907 0.11660339 0.1281396 ],[0.22415304 0.11842874 0.02913259 0.10251168 0.0400847  0.04001168],[0.37934433 0.36452249 0.0380403  0.11653037 0.07834404 0.08407564],-1.0,10.0,False,False,[],[],False,True,189
[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.65077395 0.3484229  0.04439252 0.10900993 0.12507301 0.37850467],[0.08820093 0.10944801 0.02745327 0.03146904 0.09674357 0.09177862],[0.36948744 0.22893546 0.0359229  0.07023949 0.11090829 0.23514165],-1.0,10.0,False,False,[],[],False,True,190
[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.55125584 0.19129673 0.03650701 0.09659755 0.1098861  0.25839661],[0.31498248 0.14434871 0.02876752 0.07191881 0.08360105 0.04884638],[0.43311916 0.16782272 0.03263727 0.08425818 0.09674357 0.1536215 ],-1.0,10.0,False,False,[],[],False,True,191
[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.51343458 0.26788843 0.03825935 0.22948306 0.32578855 0.58915012],[0.17808119 0.10389895 0.02234229 0.08316297 0.2375146  0.22692757],[0.34575789 0.18589369 0.03030082 0.15632301 0.28165158 0.40803884],-1.0,10.0,False,False,[],[],False,True,192
[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.73094334 0.35338785 0.09645152 0.16961157 0.24525409 0.29439252],[0.42669393 0.19188084 0.03599591 0.03285631 0.16260222 0.10959404],[0.57881863 0.27263435 0.06622371 0.10123394 0.20392815 0.20199328],-1.0,10.0,False,False,[],[],False,True,193
[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.31761098 0.37441589 0.02460572 0.0307389  0.09703563 0.16705607],[0.16063084 0.14975175 0.02015187 0.02431367 0.06483645 0.09915304],[0.23912091 0.26208382 0.0223788  0.02752629 0.08093604 0.13310456],-1.0,10.0,False,False,[],[],False,True,194
[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.77884054 0.42063376 0.09331192 0.3349153  0.21028037 0.45611857],[0.09017231 0.11813668 0.02920561 0.02416764 0.04731308 0.08192173],[0.43450643 0.26938522 0.06125876 0.17954147 0.12879673 0.26902015],-1.0,10.0,False,True,[],[],False,False,195
[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[1.         0.72787675 0.26504089 0.42004965 0.72510222 0.72305783],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.50616968 0.37722693 0.13252044 0.21038989 0.36284317 0.36492407],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.42830023 0.44195386 0.02957068 0.25160631 0.44326811 0.41596086],[0.30709696 0.21298189 0.01964077 0.0234375  0.26956776 0.22962909],[0.3676986  0.32746787 0.02460572 0.1375219  0.35641793 0.32279498],-1.0,10.0,False,True,[],[],False,False,196
