closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,window high,window low,window mean,window segment,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),merge a cluster with a window,merge a window with a cluster,index
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.01128173 0.00595425],[0.28188656 0.07019743 0.22751489],9,-1,8,,,,,,,,,,,,177
[0.49138201 0.12911313 0.44907552],[0.0723911  0.01128173 0.00595425],[0.28188656 0.07019743 0.22751489],-1.0,8.0,9.0,[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.32717017 0.03259166 0.23440928],[0.24882482 0.01253526 0.11971169],[0.28799749 0.02256346 0.17706048],-1.0,9.0,False,True,[],[],False,False,178
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,178
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.01128173 0.00595425],[0.28188656 0.07019743 0.22751489],9,-1,8,,,,,,,,,,,,178
[0.49138201 0.12911313 0.44907552],[0.0723911  0.01128173 0.00595425],[0.28188656 0.07019743 0.22751489],9.0,8.0,-1.0,[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.29395174 0.03353181 0.12315888],[0.24318395 0.0219367  0.04920088],[0.26856785 0.02773425 0.08617988],-1.0,9.0,False,False,[],[],False,True,179
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,179
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.01128173 0.00595425],[0.28188656 0.07019743 0.22751489],9,-1,8,,,,,,,,,,,,179
[0.49138201 0.12911313 0.44907552],[0.0723911  0.00595425 0.00595425],[0.28188656 0.06753369 0.22751489],-1.0,8.0,9.0,[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.42964588 0.07270448 0.18207458],[0.20275776 0.00595425 0.05014102],[0.31620182 0.03932936 0.1161078 ],-1.0,9.0,False,True,[],[],False,False,180
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,180
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.00595425 0.00595425],[0.28188656 0.06753369 0.22751489],9,-1,8,,,,,,,,,,,,180
[0.49138201 0.12911313 0.44907552],[0.0723911  0.00595425 0.00595425],[0.28188656 0.06753369 0.22751489],9.0,8.0,-1.0,[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.42807897 0.04857411 0.13882795],[0.27044814 0.04324663 0.03039799],[0.34926355 0.04591037 0.08461297],-1.0,9.0,False,False,[],[],False,True,181
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,181
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.00595425 0.00595425],[0.28188656 0.06753369 0.22751489],9,-1,8,,,,,,,,,,,,181
[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],-1.0,8.0,9.0,[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.30774052 0.03885929 0.26888123],[0.26982137 0.         0.06048261],[0.28878095 0.01942965 0.16468192],-1.0,9.0,False,True,[],[],False,False,182
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,182
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9,-1,8,,,,,,,,,,,,182
[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9.0,8.0,-1.0,[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.36007521 0.05264807 0.1801943 ],[0.28172987 0.03478533 0.03447195],[0.32090254 0.0437167  0.10733312],-1.0,9.0,False,False,[],[],False,True,183
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,183
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9,-1,8,,,,,,,,,,,,183
[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9.0,8.0,-1.0,[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.38702601 0.04387339 0.24005014],[0.31056095 0.02569727 0.03071138],[0.34879348 0.03478533 0.13538076],-1.0,9.0,False,False,[],[],False,True,184
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,184
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9,-1,8,,,,,,,,,,,,184
[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],-1.0,8.0,9.0,[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.39799436 0.04638045 0.23973676],[0.22657474 0.01504231 0.03979944],[0.31228455 0.03071138 0.1397681 ],-1.0,9.0,False,True,[],[],False,False,185
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,185
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9,-1,8,,,,,,,,,,,,185
[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9.0,8.0,-1.0,[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.34973363 0.05484174 0.16577875],[0.30084613 0.01974303 0.04826073],[0.32528988 0.03729238 0.10701974],-1.0,9.0,False,False,[],[],False,True,186
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,186
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9,-1,8,,,,,,,,,,,,186
[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9.0,8.0,-1.0,[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.38138515 0.0235036  0.09276089],[0.25352554 0.01378878 0.09150736],[0.31745534 0.01864619 0.09213413],-1.0,9.0,False,False,[],[],False,True,187
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,187
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9,-1,8,,,,,,,,,,,,187
[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9.0,8.0,-1.0,[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.45126919 0.04481354 0.10028204],[0.25352554 0.0235036  0.04261987],[0.35239737 0.03415857 0.07145096],-1.0,10.0,False,False,[],[],False,True,188
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,188
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9,-1,8,,,,,,,,,,,,188
[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9.0,8.0,-1.0,[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.43716703 0.05014102 0.12065183],[0.16703228 0.0269508  0.00626763],[0.30209966 0.03854591 0.06345973],-1.0,10.0,False,False,[],[],False,True,189
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,189
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9,-1,8,,,,,,,,,,,,189
[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],-1.0,8.0,9.0,[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.35318082 0.03071138 0.28204325],[0.15763084 0.00282043 0.03478533],[0.25540583 0.0167659  0.15841429],-1.0,10.0,False,True,[],[],False,False,190
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,190
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9,-1,8,,,,,,,,,,,,190
[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9.0,8.0,-1.0,[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.42024444 0.05578189 0.0993419 ],[0.24694453 0.01222187 0.03384519],[0.33359448 0.03400188 0.06659354],-1.0,10.0,False,False,[],[],False,True,191
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,191
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9,-1,8,,,,,,,,,,,,191
[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.27044814 0.01629583 0.14854278],[0.1682858  0.00877468 0.04073958],[0.21936697 0.01253526 0.09464118],-1.0,10.0,False,False,[],[10],False,False,192
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,192
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],9,-1,8,,,,,,,,,,,,192
,,,,,,[0.27044814 0.01629583 0.14854278],[0.1682858  0.00877468 0.04073958],[0.21936697 0.01253526 0.09464118],10,-1,10,,,,,,,,,,,,192
[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],-1.0,10.0,10.0,[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.37073018 0.01065497 0.11971169],[0.21591977 0.0034472  0.04826073],[0.29332498 0.00705108 0.08398621],-1.0,10.0,False,False,[9],[],True,False,193
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,193
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],10,-1,10,,,,,,,,,,,,193
[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],10.0,10.0,-1.0,[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.31745534 0.00877468 0.10874334],[0.16233156 0.         0.05766217],[0.23989345 0.00438734 0.08320276],-1.0,10.0,False,False,[],[],False,True,194
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,194
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],10,-1,10,,,,,,,,,,,,194
[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],10.0,10.0,-1.0,[0.13914134 0.0134754  0.1497963 ],[0. 0. 0.],[0.06957067 0.0067377  0.07489815],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.42995926 0.04199311 0.11908493],[0.14854278 0.00376058 0.05546851],[0.28925102 0.02287684 0.08727672],-1.0,10.0,False,False,[],[],False,True,195
,,,,,,[0.85490442 0.12911313 1.        ],[0.04981824 0.00376058 0.        ],[0.45236133 0.06643685 0.5       ],7,-1,1,,,,,,,,,,,,195
,,,,,,[0.49138201 0.12911313 0.44907552],[0.0723911  0.         0.00595425],[0.28188656 0.06455657 0.22751489],10,-1,10,,,,,,,,,,,,195
