closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,closed cluster counts,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,cluster counts,window high,window low,window mean,window segment,window stream,window size,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),index
,,,,,,,[0.62280084 0.61435609 0.67206193 0.74736101 0.76213934 0.68261787],[0.52638987 0.55594652 0.60168895 0.68543279 0.6783955  0.57353976],[0.57459536 0.5851513  0.63687544 0.7163969  0.72026742 0.62807882],-1,7,7,7,,,,,,,,,,,60
,,,,,,,[0.77339901 0.77480647 0.86558761 0.94299789 0.97114708 0.81421534],[0.64320901 0.64954258 0.73117523 0.78043631 0.80436312 0.71569317],[0.70830401 0.71217452 0.79838142 0.8617171  0.8877551  0.76495426],-1,7,7,8,,,,,,,,,,,60
[0.7294159  0.73821253 0.84130894 0.91062632 0.92434905 0.79627023],[0.64039409 0.64320901 0.73504574 0.78923293 0.81491907 0.71674877],[0.684905   0.69071077 0.78817734 0.84992963 0.86963406 0.7565095 ],8.0,7.0,-1.0,7.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.68543279 0.70161858 0.81703026 0.87825475 0.87755102 0.77832512],[0.63757917 0.63687544 0.73891626 0.79802956 0.82547502 0.71780436],[0.66150598 0.66924701 0.77797326 0.83814215 0.85151302 0.74806474],-1.0,7.0,7.0,False,False,[],[],61
,,,,,,,[0.53738564 0.52938072 0.58585503 0.62209711 0.63793103 0.57600281],[0.3690183  0.34570725 0.48293455 0.54231175 0.53026038 0.46296622],[0.45320197 0.43754398 0.53439479 0.58220443 0.58409571 0.51948452],-1,5,7,4,,,,,,,,,,,61
,,,,,,,[0.60942998 0.60942998 0.67769177 0.68191414 0.68050669 0.61154117],[0.50035186 0.51794511 0.59324419 0.63406052 0.60872625 0.55876144],[0.55489092 0.56368754 0.63546798 0.65798733 0.64461647 0.5851513 ],-1,6,7,5,,,,,,,,,,,61
,,,,,,,[0.67909923 0.68191414 0.74454609 0.81140042 0.80928923 0.7304715 ],[0.58198452 0.58479944 0.6312456  0.70302604 0.6903589  0.62209711],[0.63054187 0.63335679 0.68789585 0.75721323 0.74982407 0.67628431],-1,7,7,6,,,,,,,,,,,61
,,,,,,,[0.62280084 0.61435609 0.67206193 0.74736101 0.76213934 0.68261787],[0.52638987 0.55594652 0.60168895 0.68543279 0.6783955  0.57353976],[0.57459536 0.5851513  0.63687544 0.7163969  0.72026742 0.62807882],-1,7,7,7,,,,,,,,,,,61
,,,,,,,[0.7294159  0.73821253 0.84130894 0.91062632 0.92434905 0.79627023],[0.64039409 0.64320901 0.73504574 0.78923293 0.81491907 0.71674877],[0.684905   0.69071077 0.78817734 0.84992963 0.86963406 0.7565095 ],-1,7,7,8,,,,,,,,,,,61
[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],8.0,7.0,-1.0,7.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.75017593 0.69458128 0.80788177 0.84306826 0.85221675 0.78184377],[0.68191414 0.67417312 0.75932442 0.80928923 0.78043631 0.72061928],[0.71604504 0.6843772  0.7836031  0.82617875 0.81632653 0.75123153],-1.0,7.0,7.0,False,False,[],[],62
,,,,,,,[0.53738564 0.52938072 0.58585503 0.62209711 0.63793103 0.57600281],[0.3690183  0.34570725 0.48293455 0.54231175 0.53026038 0.46296622],[0.45320197 0.43754398 0.53439479 0.58220443 0.58409571 0.51948452],-1,5,7,4,,,,,,,,,,,62
,,,,,,,[0.60942998 0.60942998 0.67769177 0.68191414 0.68050669 0.61154117],[0.50035186 0.51794511 0.59324419 0.63406052 0.60872625 0.55876144],[0.55489092 0.56368754 0.63546798 0.65798733 0.64461647 0.5851513 ],-1,6,7,5,,,,,,,,,,,62
,,,,,,,[0.67909923 0.68191414 0.74454609 0.81140042 0.80928923 0.7304715 ],[0.58198452 0.58479944 0.6312456  0.70302604 0.6903589  0.62209711],[0.63054187 0.63335679 0.68789585 0.75721323 0.74982407 0.67628431],-1,7,7,6,,,,,,,,,,,62
,,,,,,,[0.62280084 0.61435609 0.67206193 0.74736101 0.76213934 0.68261787],[0.52638987 0.55594652 0.60168895 0.68543279 0.6783955  0.57353976],[0.57459536 0.5851513  0.63687544 0.7163969  0.72026742 0.62807882],-1,7,7,7,,,,,,,,,,,62
,,,,,,,[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],-1,7,7,8,,,,,,,,,,,62
[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],-1.0,7.0,7.0,8.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.75017593 0.71921182 0.8346235  0.91836735 0.92258973 0.7895848 ],[0.67628431 0.66220971 0.6713582  0.69598874 0.72624912 0.68824771],[0.71323012 0.69071077 0.75299085 0.80717804 0.82441942 0.73891626],-1.0,8.0,7.0,False,True,[],[],63
,,,,,,,[0.53738564 0.52938072 0.58585503 0.62209711 0.63793103 0.57600281],[0.3690183  0.34570725 0.48293455 0.54231175 0.53026038 0.46296622],[0.45320197 0.43754398 0.53439479 0.58220443 0.58409571 0.51948452],-1,5,7,4,,,,,,,,,,,63
,,,,,,,[0.60942998 0.60942998 0.67769177 0.68191414 0.68050669 0.61154117],[0.50035186 0.51794511 0.59324419 0.63406052 0.60872625 0.55876144],[0.55489092 0.56368754 0.63546798 0.65798733 0.64461647 0.5851513 ],-1,6,7,5,,,,,,,,,,,63
,,,,,,,[0.67909923 0.68191414 0.74454609 0.81140042 0.80928923 0.7304715 ],[0.58198452 0.58479944 0.6312456  0.70302604 0.6903589  0.62209711],[0.63054187 0.63335679 0.68789585 0.75721323 0.74982407 0.67628431],-1,7,7,6,,,,,,,,,,,63
,,,,,,,[0.62280084 0.61435609 0.67206193 0.74736101 0.76213934 0.68261787],[0.52638987 0.55594652 0.60168895 0.68543279 0.6783955  0.57353976],[0.57459536 0.5851513  0.63687544 0.7163969  0.72026742 0.62807882],-1,7,7,7,,,,,,,,,,,63
,,,,,,,[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],-1,7,7,8,,,,,,,,,,,63
[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],-1.0,7.0,7.0,8.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.71569317 0.76425053 0.84236453 0.89936664 0.9007741  0.79099226],[0.67346939 0.66643209 0.67769177 0.79732583 0.80365939 0.73399015],[0.69458128 0.71534131 0.76002815 0.84834624 0.85221675 0.7624912 ],-1.0,8.0,7.0,False,True,[],[],64
,,,,,,,[0.53738564 0.52938072 0.58585503 0.62209711 0.63793103 0.57600281],[0.3690183  0.34570725 0.48293455 0.54231175 0.53026038 0.46296622],[0.45320197 0.43754398 0.53439479 0.58220443 0.58409571 0.51948452],-1,5,7,4,,,,,,,,,,,64
,,,,,,,[0.60942998 0.60942998 0.67769177 0.68191414 0.68050669 0.61154117],[0.50035186 0.51794511 0.59324419 0.63406052 0.60872625 0.55876144],[0.55489092 0.56368754 0.63546798 0.65798733 0.64461647 0.5851513 ],-1,6,7,5,,,,,,,,,,,64
,,,,,,,[0.67909923 0.68191414 0.74454609 0.81140042 0.80928923 0.7304715 ],[0.58198452 0.58479944 0.6312456  0.70302604 0.6903589  0.62209711],[0.63054187 0.63335679 0.68789585 0.75721323 0.74982407 0.67628431],-1,7,7,6,,,,,,,,,,,64
,,,,,,,[0.62280084 0.61435609 0.67206193 0.74736101 0.76213934 0.68261787],[0.52638987 0.55594652 0.60168895 0.68543279 0.6783955  0.57353976],[0.57459536 0.5851513  0.63687544 0.7163969  0.72026742 0.62807882],-1,7,7,7,,,,,,,,,,,64
,,,,,,,[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],-1,7,7,8,,,,,,,,,,,64
[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],-1.0,7.0,7.0,8.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.77480647 0.75580577 0.80647431 0.86418015 0.87825475 0.80928923],[0.61435609 0.62702322 0.74384236 0.81351161 0.76917664 0.70584096],[0.69458128 0.6914145  0.77515834 0.83884588 0.82371569 0.7575651 ],-1.0,8.0,7.0,False,True,[],[],65
,,,,,,,[0.53738564 0.52938072 0.58585503 0.62209711 0.63793103 0.57600281],[0.3690183  0.34570725 0.48293455 0.54231175 0.53026038 0.46296622],[0.45320197 0.43754398 0.53439479 0.58220443 0.58409571 0.51948452],-1,5,7,4,,,,,,,,,,,65
,,,,,,,[0.60942998 0.60942998 0.67769177 0.68191414 0.68050669 0.61154117],[0.50035186 0.51794511 0.59324419 0.63406052 0.60872625 0.55876144],[0.55489092 0.56368754 0.63546798 0.65798733 0.64461647 0.5851513 ],-1,6,7,5,,,,,,,,,,,65
,,,,,,,[0.67909923 0.68191414 0.74454609 0.81140042 0.80928923 0.7304715 ],[0.58198452 0.58479944 0.6312456  0.70302604 0.6903589  0.62209711],[0.63054187 0.63335679 0.68789585 0.75721323 0.74982407 0.67628431],-1,7,7,6,,,,,,,,,,,65
,,,,,,,[0.62280084 0.61435609 0.67206193 0.74736101 0.76213934 0.68261787],[0.52638987 0.55594652 0.60168895 0.68543279 0.6783955  0.57353976],[0.57459536 0.5851513  0.63687544 0.7163969  0.72026742 0.62807882],-1,7,7,7,,,,,,,,,,,65
,,,,,,,[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],-1,7,7,8,,,,,,,,,,,65
[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],-1.0,7.0,7.0,8.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.70654469 0.71921182 0.82828994 0.89444053 0.86558761 0.77691766],[0.65798733 0.65024631 0.75369458 0.81140042 0.76565799 0.70935961],[0.68226601 0.68472906 0.79099226 0.85292048 0.8156228  0.74313863],-1.0,8.0,7.0,False,True,[],[],66
,,,,,,,[0.53738564 0.52938072 0.58585503 0.62209711 0.63793103 0.57600281],[0.3690183  0.34570725 0.48293455 0.54231175 0.53026038 0.46296622],[0.45320197 0.43754398 0.53439479 0.58220443 0.58409571 0.51948452],-1,5,7,4,,,,,,,,,,,66
,,,,,,,[0.60942998 0.60942998 0.67769177 0.68191414 0.68050669 0.61154117],[0.50035186 0.51794511 0.59324419 0.63406052 0.60872625 0.55876144],[0.55489092 0.56368754 0.63546798 0.65798733 0.64461647 0.5851513 ],-1,6,7,5,,,,,,,,,,,66
,,,,,,,[0.67909923 0.68191414 0.74454609 0.81140042 0.80928923 0.7304715 ],[0.58198452 0.58479944 0.6312456  0.70302604 0.6903589  0.62209711],[0.63054187 0.63335679 0.68789585 0.75721323 0.74982407 0.67628431],-1,7,7,6,,,,,,,,,,,66
,,,,,,,[0.62280084 0.61435609 0.67206193 0.74736101 0.76213934 0.68261787],[0.52638987 0.55594652 0.60168895 0.68543279 0.6783955  0.57353976],[0.57459536 0.5851513  0.63687544 0.7163969  0.72026742 0.62807882],-1,7,7,7,,,,,,,,,,,66
,,,,,,,[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],-1,7,7,8,,,,,,,,,,,66
[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],-1.0,7.0,7.0,8.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.7424349  0.75087966 0.7966221  0.85714286 0.83321605 0.76284307],[0.6122449  0.62209711 0.72976777 0.75369458 0.76213934 0.69669247],[0.6773399  0.68648839 0.76319493 0.80541872 0.79767769 0.72976777],-1.0,8.0,7.0,False,True,[],[],67
,,,,,,,[0.53738564 0.52938072 0.58585503 0.62209711 0.63793103 0.57600281],[0.3690183  0.34570725 0.48293455 0.54231175 0.53026038 0.46296622],[0.45320197 0.43754398 0.53439479 0.58220443 0.58409571 0.51948452],-1,5,7,4,,,,,,,,,,,67
,,,,,,,[0.60942998 0.60942998 0.67769177 0.68191414 0.68050669 0.61154117],[0.50035186 0.51794511 0.59324419 0.63406052 0.60872625 0.55876144],[0.55489092 0.56368754 0.63546798 0.65798733 0.64461647 0.5851513 ],-1,6,7,5,,,,,,,,,,,67
,,,,,,,[0.67909923 0.68191414 0.74454609 0.81140042 0.80928923 0.7304715 ],[0.58198452 0.58479944 0.6312456  0.70302604 0.6903589  0.62209711],[0.63054187 0.63335679 0.68789585 0.75721323 0.74982407 0.67628431],-1,7,7,6,,,,,,,,,,,67
,,,,,,,[0.62280084 0.61435609 0.67206193 0.74736101 0.76213934 0.68261787],[0.52638987 0.55594652 0.60168895 0.68543279 0.6783955  0.57353976],[0.57459536 0.5851513  0.63687544 0.7163969  0.72026742 0.62807882],-1,7,7,7,,,,,,,,,,,67
,,,,,,,[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],-1,7,7,8,,,,,,,,,,,67
[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],-1.0,7.0,7.0,8.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.73399015 0.70795215 0.82195637 0.88951443 0.84377199 0.75299085],[0.65869106 0.6192822  0.71006334 0.73258269 0.72976777 0.70584096],[0.69634061 0.66361717 0.76600985 0.81104856 0.78676988 0.7294159 ],-1.0,8.0,7.0,False,True,[],[],68
,,,,,,,[0.53738564 0.52938072 0.58585503 0.62209711 0.63793103 0.57600281],[0.3690183  0.34570725 0.48293455 0.54231175 0.53026038 0.46296622],[0.45320197 0.43754398 0.53439479 0.58220443 0.58409571 0.51948452],-1,5,7,4,,,,,,,,,,,68
,,,,,,,[0.60942998 0.60942998 0.67769177 0.68191414 0.68050669 0.61154117],[0.50035186 0.51794511 0.59324419 0.63406052 0.60872625 0.55876144],[0.55489092 0.56368754 0.63546798 0.65798733 0.64461647 0.5851513 ],-1,6,7,5,,,,,,,,,,,68
,,,,,,,[0.67909923 0.68191414 0.74454609 0.81140042 0.80928923 0.7304715 ],[0.58198452 0.58479944 0.6312456  0.70302604 0.6903589  0.62209711],[0.63054187 0.63335679 0.68789585 0.75721323 0.74982407 0.67628431],-1,7,7,6,,,,,,,,,,,68
,,,,,,,[0.62280084 0.61435609 0.67206193 0.74736101 0.76213934 0.68261787],[0.52638987 0.55594652 0.60168895 0.68543279 0.6783955  0.57353976],[0.57459536 0.5851513  0.63687544 0.7163969  0.72026742 0.62807882],-1,7,7,7,,,,,,,,,,,68
,,,,,,,[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],-1,7,7,8,,,,,,,,,,,68
[0.67909923 0.68191414 0.74454609 0.81140042 0.80928923 0.7304715 ],[0.58198452 0.58479944 0.6312456  0.70302604 0.6903589  0.62209711],[0.63054187 0.63335679 0.68789585 0.75721323 0.74982407 0.67628431],-1.0,7.0,7.0,6.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.72061928 0.70232231 0.83180859 0.84799437 0.82195637 0.72413793],[0.58339198 0.59887403 0.68261787 0.6973962  0.68684025 0.6052076 ],[0.65200563 0.65059817 0.75721323 0.77269529 0.75439831 0.66467277],-1.0,8.0,7.0,False,True,[],[],69
,,,,,,,[0.53738564 0.52938072 0.58585503 0.62209711 0.63793103 0.57600281],[0.3690183  0.34570725 0.48293455 0.54231175 0.53026038 0.46296622],[0.45320197 0.43754398 0.53439479 0.58220443 0.58409571 0.51948452],-1,5,7,4,,,,,,,,,,,69
,,,,,,,[0.60942998 0.60942998 0.67769177 0.68191414 0.68050669 0.61154117],[0.50035186 0.51794511 0.59324419 0.63406052 0.60872625 0.55876144],[0.55489092 0.56368754 0.63546798 0.65798733 0.64461647 0.5851513 ],-1,6,7,5,,,,,,,,,,,69
,,,,,,,[0.67909923 0.68191414 0.74454609 0.81140042 0.80928923 0.7304715 ],[0.58198452 0.58479944 0.6312456  0.70302604 0.6903589  0.62209711],[0.63054187 0.63335679 0.68789585 0.75721323 0.74982407 0.67628431],-1,7,7,6,,,,,,,,,,,69
,,,,,,,[0.62280084 0.61435609 0.67206193 0.74736101 0.76213934 0.68261787],[0.52638987 0.55594652 0.60168895 0.68543279 0.6783955  0.57353976],[0.57459536 0.5851513  0.63687544 0.7163969  0.72026742 0.62807882],-1,7,7,7,,,,,,,,,,,69
,,,,,,,[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],-1,7,7,8,,,,,,,,,,,69
[0.60942998 0.60942998 0.67769177 0.68191414 0.68050669 0.61154117],[0.50035186 0.51794511 0.59324419 0.63406052 0.60872625 0.55876144],[0.55489092 0.56368754 0.63546798 0.65798733 0.64461647 0.5851513 ],-1.0,6.0,7.0,5.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.64602393 0.62068966 0.72132301 0.7494722  0.7234342  0.68050669],[0.53553835 0.4940183  0.58128079 0.6382829  0.60731879 0.56157635],[0.59078114 0.55735398 0.6513019  0.69387755 0.6653765  0.62104152],-1.0,8.0,7.0,False,True,[],[],70
,,,,,,,[0.53738564 0.52938072 0.58585503 0.62209711 0.63793103 0.57600281],[0.3690183  0.34570725 0.48293455 0.54231175 0.53026038 0.46296622],[0.45320197 0.43754398 0.53439479 0.58220443 0.58409571 0.51948452],-1,5,7,4,,,,,,,,,,,70
,,,,,,,[0.60942998 0.60942998 0.67769177 0.68191414 0.68050669 0.61154117],[0.50035186 0.51794511 0.59324419 0.63406052 0.60872625 0.55876144],[0.55489092 0.56368754 0.63546798 0.65798733 0.64461647 0.5851513 ],-1,6,7,5,,,,,,,,,,,70
,,,,,,,[0.67909923 0.68191414 0.74454609 0.81140042 0.80928923 0.7304715 ],[0.58198452 0.58479944 0.6312456  0.70302604 0.6903589  0.62209711],[0.63054187 0.63335679 0.68789585 0.75721323 0.74982407 0.67628431],-1,7,7,6,,,,,,,,,,,70
,,,,,,,[0.62280084 0.61435609 0.67206193 0.74736101 0.76213934 0.68261787],[0.52638987 0.55594652 0.60168895 0.68543279 0.6783955  0.57353976],[0.57459536 0.5851513  0.63687544 0.7163969  0.72026742 0.62807882],-1,7,7,7,,,,,,,,,,,70
,,,,,,,[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],-1,7,7,8,,,,,,,,,,,70
[0.60942998 0.60942998 0.67769177 0.68191414 0.68050669 0.61154117],[0.50035186 0.51794511 0.59324419 0.63406052 0.60872625 0.55876144],[0.55489092 0.56368754 0.63546798 0.65798733 0.64461647 0.5851513 ],-1.0,6.0,7.0,5.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.57987333 0.57424349 0.6122449  0.65446868 0.61294863 0.5791696 ],[0.50738916 0.49190711 0.52850106 0.55031668 0.51442646 0.48627727],[0.54363125 0.5330753  0.57037298 0.60239268 0.56368754 0.53272343],-1.0,8.0,7.0,False,False,[],[9],71
,,,,,,,[0.53738564 0.52938072 0.58585503 0.62209711 0.63793103 0.57600281],[0.3690183  0.34570725 0.48293455 0.54231175 0.53026038 0.46296622],[0.45320197 0.43754398 0.53439479 0.58220443 0.58409571 0.51948452],-1,5,7,4,,,,,,,,,,,71
,,,,,,,[0.60942998 0.60942998 0.67769177 0.68191414 0.68050669 0.61154117],[0.50035186 0.51794511 0.59324419 0.63406052 0.60872625 0.55876144],[0.55489092 0.56368754 0.63546798 0.65798733 0.64461647 0.5851513 ],-1,6,7,5,,,,,,,,,,,71
,,,,,,,[0.67909923 0.68191414 0.74454609 0.81140042 0.80928923 0.7304715 ],[0.58198452 0.58479944 0.6312456  0.70302604 0.6903589  0.62209711],[0.63054187 0.63335679 0.68789585 0.75721323 0.74982407 0.67628431],-1,7,7,6,,,,,,,,,,,71
,,,,,,,[0.62280084 0.61435609 0.67206193 0.74736101 0.76213934 0.68261787],[0.52638987 0.55594652 0.60168895 0.68543279 0.6783955  0.57353976],[0.57459536 0.5851513  0.63687544 0.7163969  0.72026742 0.62807882],-1,7,7,7,,,,,,,,,,,71
,,,,,,,[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],-1,7,7,8,,,,,,,,,,,71
,,,,,,,[0.57987333 0.57424349 0.6122449  0.65446868 0.61294863 0.5791696 ],[0.50738916 0.49190711 0.52850106 0.55031668 0.51442646 0.48627727],[0.54363125 0.5330753  0.57037298 0.60239268 0.56368754 0.53272343],-1,8,7,9,,,,,,,,,,,71
[0.57987333 0.57424349 0.6122449  0.65446868 0.61294863 0.5791696 ],[0.50738916 0.49190711 0.52850106 0.55031668 0.51442646 0.48627727],[0.54363125 0.5330753  0.57037298 0.60239268 0.56368754 0.53272343],-1.0,8.0,7.0,9.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.58902182 0.57987333 0.63476425 0.74173118 0.70724842 0.64320901],[0.40816327 0.37931034 0.49049965 0.49683322 0.51442646 0.4679803 ],[0.49859254 0.47959184 0.56263195 0.6192822  0.61083744 0.55559465],-1.0,9.0,7.0,False,True,[],[],72
,,,,,,,[0.53738564 0.52938072 0.58585503 0.62209711 0.63793103 0.57600281],[0.3690183  0.34570725 0.48293455 0.54231175 0.53026038 0.46296622],[0.45320197 0.43754398 0.53439479 0.58220443 0.58409571 0.51948452],-1,5,7,4,,,,,,,,,,,72
,,,,,,,[0.60942998 0.60942998 0.67769177 0.68191414 0.68050669 0.61154117],[0.50035186 0.51794511 0.59324419 0.63406052 0.60872625 0.55876144],[0.55489092 0.56368754 0.63546798 0.65798733 0.64461647 0.5851513 ],-1,6,7,5,,,,,,,,,,,72
,,,,,,,[0.67909923 0.68191414 0.74454609 0.81140042 0.80928923 0.7304715 ],[0.58198452 0.58479944 0.6312456  0.70302604 0.6903589  0.62209711],[0.63054187 0.63335679 0.68789585 0.75721323 0.74982407 0.67628431],-1,7,7,6,,,,,,,,,,,72
,,,,,,,[0.62280084 0.61435609 0.67206193 0.74736101 0.76213934 0.68261787],[0.52638987 0.55594652 0.60168895 0.68543279 0.6783955  0.57353976],[0.57459536 0.5851513  0.63687544 0.7163969  0.72026742 0.62807882],-1,7,7,7,,,,,,,,,,,72
,,,,,,,[0.73979592 0.7163969  0.82459536 0.87684729 0.8882829  0.789057  ],[0.66115412 0.65869106 0.74718508 0.79926108 0.79767769 0.71868403],[0.70047502 0.68754398 0.78589022 0.83805419 0.8429803  0.75387051],-1,7,7,8,,,,,,,,,,,72
,,,,,,,[0.57987333 0.57424349 0.6122449  0.65446868 0.61294863 0.5791696 ],[0.50738916 0.49190711 0.52850106 0.55031668 0.51442646 0.48627727],[0.54363125 0.5330753  0.57037298 0.60239268 0.56368754 0.53272343],-1,8,7,9,,,,,,,,,,,72
